code_insee,nom_standard,dep_code,population,superficie_km2,densite,latitude_mairie,longitude_mairie
02073,Berry-au-Bac,02,703,8,86.0,49.403,3.9
02074,Bertaucourt-Epourdon,02,587,8,77.0,49.627,3.394
02075,Berthenicourt,02,193,3,61.0,49.772,3.382
02076,Bertricourt,02,149,5,32.0,49.396,4.01
02078,Besmé,02,167,3,62.0,49.54,3.164
02079,Besmont,02,142,16,9.0,49.835,4.123
02080,Besny-et-Loizy,02,322,10,34.0,49.599,3.582
02081,Béthancourt-en-Vaux,02,428,4,99.0,49.627,3.146
02082,Beugneux,02,113,8,15.0,49.234,3.414
02083,Beuvardes,02,746,16,48.0,49.14,3.488
02084,Bézu-le-Guéry,02,252,11,22.0,49.008,3.227
02085,Bézu-Saint-Germain,02,991,11,90.0,49.108,3.409
02086,Bichancourt,02,996,8,129.0,49.58,3.212
02087,Bieuxy,02,34,5,8.0,49.446,3.263
02088,Bièvres,02,84,3,31.0,49.493,3.71
02089,Billy-sur-Aisne,02,1151,8,153.0,49.357,3.384
02090,Billy-sur-Ourcq,02,199,10,20.0,49.218,3.3
02091,Blanzy-lès-Fismes,02,92,5,17.0,49.338,3.671
02093,Blérancourt,02,1261,11,117.0,49.517,3.151
02094,Blesmes,02,471,10,48.0,49.038,3.45
02095,Bohain-en-Vermandois,02,5721,32,179.0,49.987,3.455
02096,Bois-lès-Pargny,02,191,10,18.0,49.731,3.651
02097,Boncourt,02,265,13,20.0,49.616,3.945
02098,Bonneil,02,377,2,177.0,49.008,3.349
02099,Bonnesvalyn,02,211,6,33.0,49.123,3.32
02100,Bony,02,139,8,17.0,49.988,3.224
02101,Bosmont-sur-Serre,02,178,10,18.0,49.732,3.858
02102,Bouconville-Vauclair,02,186,13,14.0,49.466,3.753
02103,Boué,02,1324,11,123.0,50.012,3.698
02104,Bouffignereux,02,96,4,22.0,49.373,3.845
02105,Bouresches,02,190,8,25.0,49.063,3.309
02106,Bourg-et-Comin,02,810,5,160.0,49.395,3.655
02107,Bourguignon-sous-Coucy,02,104,3,38.0,49.544,3.158
02108,Bourguignon-sous-Montbavin,02,152,2,79.0,49.528,3.54
02109,La Bouteille,02,472,19,24.0,49.859,3.974
02110,Braine,02,2237,12,192.0,49.341,3.532
02111,Brancourt-en-Laonnois,02,718,7,107.0,49.513,3.419
02112,Brancourt-le-Grand,02,556,13,41.0,49.976,3.382
02114,Brasles,02,1635,7,222.0,49.048,3.427
02115,Braye-en-Laonnois,02,183,8,22.0,49.441,3.609
02116,Braye-en-Thiérache,02,138,9,15.0,49.78,3.956
02117,Bray-Saint-Christophe,02,67,3,23.0,49.772,3.144
02118,Braye,02,130,1,96.0,49.423,3.371
02119,Brécy,02,319,10,31.0,49.149,3.429
02120,Brenelle,02,195,4,44.0,49.365,3.541
02121,Breny,02,228,5,51.0,49.186,3.349
02122,Brie,02,55,3,19.0,49.601,3.482
02123,Brissay-Choigny,02,298,9,34.0,49.721,3.378
02124,Brissy-Hamégicourt,02,653,12,53.0,49.743,3.38
02125,Brumetz,02,181,7,25.0,49.102,3.161
02126,Brunehamel,02,453,9,51.0,49.77,4.18
02127,Bruyères-sur-Fère,02,191,9,21.0,49.19,3.446
02128,Bruyères-et-Montbérault,02,1432,12,123.0,49.524,3.665
02129,Bruys,02,19,6,3.0,49.27,3.564
02130,Bucilly,02,200,13,15.0,49.877,4.092
02131,Bucy-le-Long,02,1882,13,145.0,49.391,3.396
02132,Bucy-lès-Cerny,02,189,9,21.0,49.583,3.516
02133,Bucy-lès-Pierrepont,02,401,15,27.0,49.646,3.901
02134,Buire,02,849,4,207.0,49.903,4.056
02135,Buironfosse,02,1136,18,64.0,49.966,3.834
02136,Burelles,02,124,14,9.0,49.782,3.898
02137,Bussiares,02,141,8,18.0,49.091,3.256
02138,Buzancy,02,192,5,39.0,49.312,3.349
02139,Caillouël-Crépigny,02,453,7,68.0,49.62,3.129
02140,Camelin,02,447,9,49.0,49.526,3.134
02141,La Capelle,02,1769,12,144.0,49.974,3.917
02142,Castres,02,249,6,43.0,49.804,3.239
02143,Le Catelet,02,185,0,430.0,50.002,3.246
02144,Caulaincourt,02,142,6,24.0,49.864,3.106
02145,Caumont,02,546,6,93.0,49.633,3.174
02146,Celles-lès-Condé,02,99,4,25.0,49.011,3.571
02148,Celles-sur-Aisne,02,255,6,42.0,49.405,3.482
02149,Cerizy,02,59,4,15.0,49.76,3.329
02150,Cerny-en-Laonnois,02,62,7,9.0,49.444,3.668
02151,Cerny-lès-Bucy,02,115,3,36.0,49.578,3.547
02152,Cerseuil,02,87,5,19.0,49.323,3.522
02153,Cessières-Suzy,02,785,10,81.0,49.559,3.495
02154,Chacrise,02,367,13,29.0,49.304,3.405
02155,Chaillevois,02,187,2,85.0,49.515,3.524
02156,Chalandry,02,250,8,33.0,49.677,3.644
02157,Chambry,02,832,9,93.0,49.592,3.656
02158,Chamouille,02,270,3,82.0,49.474,3.665
02159,Champs,02,304,9,33.0,49.541,3.255
02160,Chaourse,02,512,18,28.0,49.703,3.998
02162,La Chapelle-sur-Chézy,02,298,8,37.0,48.947,3.378
02163,Charly-sur-Marne,02,2581,21,125.0,48.975,3.284
02164,Le Charmel,02,326,10,33.0,49.114,3.55
02165,Charmes,02,1624,4,445.0,49.654,3.379
02166,Chartèves,02,358,9,40.0,49.075,3.506
02167,Chassemy,02,886,11,81.0,49.381,3.506
02168,Château-Thierry,02,15204,17,894.0,49.046,3.402
02169,Châtillon-lès-Sons,02,84,11,8.0,49.76,3.685
02170,Châtillon-sur-Oise,02,124,3,46.0,49.791,3.42
02171,Chaudardes,02,90,5,19.0,49.392,3.791
02172,Chaudun,02,251,9,29.0,49.318,3.265
02173,Chauny,02,11496,13,865.0,49.616,3.22
02174,Chavignon,02,841,12,72.0,49.48,3.521
02175,Chavigny,02,165,5,32.0,49.425,3.304
02176,Chavonne,02,207,4,56.0,49.405,3.57
02177,Chérêt,02,144,4,39.0,49.515,3.683
02178,Chermizy-Ailles,02,115,11,10.0,49.47,3.726
02179,Chéry-Chartreuve,02,379,14,28.0,49.261,3.613
02180,Chéry-lès-Pouilly,02,736,17,42.0,49.657,3.606
02181,Chéry-lès-Rozoy,02,91,5,18.0,49.72,4.092
02182,Chevennes,02,121,6,20.0,49.815,3.733
02183,Chevregny,02,185,9,21.0,49.472,3.592
02184,Chevresis-Monceau,02,340,17,20.0,49.754,3.571
02185,Chézy-en-Orxois,02,380,16,23.0,49.124,3.182
02186,Chézy-sur-Marne,02,1322,23,58.0,48.989,3.366
02187,Chierry,02,1157,3,406.0,49.04,3.428
02188,Chigny,02,143,11,13.0,49.918,3.77
02189,Chivres-en-Laonnois,02,349,14,25.0,49.634,3.841
02190,Chivres-Val,02,527,6,93.0,49.395,3.435
02191,Chivy-lès-Étouvelles,02,500,3,143.0,49.527,3.585
02192,Chouy,02,375,20,18.0,49.207,3.248
02193,Cierges,02,66,8,8.0,49.168,3.6
02194,Cilly,02,177,9,19.0,49.738,3.832
02195,Ciry-Salsogne,02,896,9,101.0,49.362,3.465
02196,Clacy-et-Thierret,02,300,4,71.0,49.549,3.571
02197,Clairfontaine,02,525,14,36.0,49.982,3.99
02198,Clamecy,02,233,3,68.0,49.43,3.364
02199,Clastres,02,593,8,71.0,49.746,3.234
02200,Clermont-les-Fermes,02,101,9,11.0,49.666,3.938
02201,Cœuvres-et-Valsery,02,458,12,37.0,49.339,3.155
02203,Coincy,02,1253,17,73.0,49.161,3.421
02204,Coingt,02,63,7,8.0,49.794,4.093
02205,Colligis-Crandelain,02,213,7,31.0,49.475,3.641
02206,Colonfay,02,73,3,22.0,49.856,3.712
02207,Commenchon,02,218,3,65.0,49.639,3.158
02208,Concevreux,02,260,13,20.0,49.376,3.787
02209,Condé-en-Brie,02,675,4,152.0,49.004,3.556
02210,Condé-sur-Aisne,02,358,4,93.0,49.398,3.47
02211,Condé-sur-Suippe,02,327,6,55.0,49.42,3.951
02212,Condren,02,692,6,123.0,49.629,3.281
02213,Connigis,02,330,6,60.0,49.031,3.531
02214,Contescourt,02,61,4,17.0,49.793,3.231
02215,Corbeny,02,846,15,55.0,49.462,3.822
02216,Corcy,02,304,7,41.0,49.252,3.211
02217,Coucy-le-Château-Auffrique,02,987,11,87.0,49.52,3.324
02218,Coucy-lès-Eppes,02,646,6,105.0,49.552,3.768
02219,Coucy-la-Ville,02,195,6,32.0,49.533,3.328
02220,Coulonges-Cohan,02,442,29,15.0,49.201,3.636
02221,Coupru,02,156,8,20.0,49.031,3.272
02222,Courbes,02,37,3,11.0,49.685,3.452
02223,Courboin,02,302,14,22.0,48.994,3.505
02224,Courcelles-sur-Vesle,02,344,9,38.0,49.339,3.57
02225,Courchamps,02,83,3,30.0,49.113,3.264
02226,Courmelles,02,1854,7,275.0,49.346,3.313
02227,Courmont,02,121,10,12.0,49.149,3.576
02228,Courtemont-Varennes,02,349,6,58.0,49.074,3.543
02229,Courtrizy-et-Fussigny,02,75,4,17.0,49.52,3.787
02230,Couvrelles,02,180,8,24.0,49.338,3.488
02231,Couvron-et-Aumencourt,02,936,14,69.0,49.643,3.518
02232,Coyolles,02,365,25,15.0,49.235,3.043
02233,Cramaille,02,139,8,17.0,49.23,3.453
02234,Craonne,02,83,9,10.0,49.439,3.786
02235,Craonnelle,02,114,6,19.0,49.432,3.77
02236,Crécy-au-Mont,02,326,12,28.0,49.489,3.324
02237,Crécy-sur-Serre,02,1503,18,82.0,49.696,3.624
02238,Crépy,02,1803,28,65.0,49.604,3.515
02239,Crézancy,02,1220,7,172.0,49.048,3.51
02240,Croix-Fonsomme,02,192,10,20.0,49.921,3.403
02241,La Croix-sur-Ourcq,02,90,11,9.0,49.168,3.354
02242,Crouttes-sur-Marne,02,624,4,144.0,48.98,3.239
02243,Crouy,02,2999,10,290.0,49.404,3.362
02244,Crupilly,02,64,4,18.0,49.926,3.755
02245,Cuffies,02,1787,5,357.0,49.406,3.32
02246,Cugny,02,603,9,64.0,49.707,3.156
02248,Cuirieux,02,155,7,24.0,49.681,3.816
02249,Cuiry-Housse,02,101,9,12.0,49.297,3.491
02250,Cuiry-lès-Chaudardes,02,76,5,15.0,49.385,3.772
02251,Cuiry-lès-Iviers,02,26,5,5.0,49.761,4.11
02252,Cuissy-et-Geny,02,71,5,14.0,49.409,3.702
02253,Cuisy-en-Almont,02,355,9,39.0,49.418,3.246
02254,Cutry,02,127,5,27.0,49.347,3.182
02255,Cys-la-Commune,02,157,4,36.0,49.393,3.571
02256,Dagny-Lambercy,02,128,10,13.0,49.773,4.043
02257,Dallon,02,438,6,76.0,49.819,3.242
02258,Dammard,02,372,8,46.0,49.144,3.198
02259,Dampleux,02,386,8,47.0,49.244,3.155
02260,Danizy,02,639,5,141.0,49.665,3.392
02261,Dercy,02,388,12,34.0,49.703,3.685
02262,Deuillet,02,207,4,55.0,49.631,3.361
02263,Dhuizel,02,113,7,16.0,49.364,3.618
02264,Dizy-le-Gros,02,726,20,36.0,49.63,4.02
02265,Dohis,02,88,8,11.0,49.762,4.14
02266,Dolignon,02,40,3,13.0,49.732,4.084
02267,Dommiers,02,301,7,41.0,49.329,3.213
02268,Domptin,02,625,5,138.0,49.017,3.277
02269,Dorengt,02,152,11,14.0,49.977,3.683
02270,Douchy,02,165,5,32.0,49.796,3.136
02271,Dravegny,02,130,16,8.0,49.23,3.637
02272,Droizy,02,76,5,14.0,49.277,3.393
02273,Dury,02,196,8,25.0,49.75,3.13
02274,Ébouleau,02,183,13,14.0,49.672,3.875
02275,Effry,02,316,3,116.0,49.923,3.985
02276,Englancourt,02,117,8,14.0,49.917,3.801
02277,Épagny,02,341,11,31.0,49.461,3.24
02278,Éparcy,02,32,8,4.0,49.875,4.059
02279,Épaux-Bézu,02,544,20,27.0,49.109,3.347
02280,Épieds,02,410,19,21.0,49.105,3.445
02281,L'Épine-aux-Bois,02,249,12,20.0,48.885,3.447
02282,Eppes,02,432,8,56.0,49.555,3.739
02283,Erlon,02,284,9,32.0,49.729,3.715
02284,Erloy,02,102,7,14.0,49.914,3.829
02286,Esquéhéries,02,855,16,52.0,49.983,3.747
02287,Essigny-le-Grand,02,1054,13,79.0,49.776,3.277
02288,Essigny-le-Petit,02,347,5,75.0,49.899,3.372
02289,Essises,02,411,8,55.0,48.962,3.42
02290,Essômes-sur-Marne,02,2719,29,95.0,49.03,3.374
02291,Estrées,02,409,7,58.0,49.967,3.287
02292,Étampes-sur-Marne,02,1335,2,596.0,49.034,3.419
02293,Étaves-et-Bocquiaux,02,548,14,40.0,49.939,3.455
02294,Étouvelles,02,207,2,87.0,49.522,3.582
02295,Étréaupont,02,848,18,48.0,49.903,3.916
02296,Étreillers,02,1182,9,136.0,49.829,3.161
02297,Étrépilly,02,125,5,24.0,49.085,3.34
02298,Étreux,02,1457,10,141.0,49.991,3.654
02299,Évergnicourt,02,529,9,57.0,49.443,4.041
02302,Faverolles,02,340,14,25.0,49.225,3.175
02303,Fayet,02,698,6,118.0,49.868,3.251
02304,La Fère,02,2850,7,417.0,49.661,3.367
02305,Fère-en-Tardenois,02,2925,21,140.0,49.202,3.514
02306,La Ferté-Chevresis,02,514,24,21.0,49.736,3.558
02307,La Ferté-Milon,02,2047,19,108.0,49.178,3.125
02308,Fesmy-le-Sart,02,503,16,31.0,50.042,3.678
02309,Festieux,02,695,7,103.0,49.522,3.756
02310,Fieulaine,02,249,8,32.0,49.899,3.448
02311,Filain,02,119,5,25.0,49.459,3.557
02312,La Flamengrie,02,1093,27,41.0,50.005,3.921
02313,Flavigny-le-Grand-et-Beaurain,02,440,14,32.0,49.894,3.667
02315,Flavy-le-Martel,02,1661,13,128.0,49.713,3.191
02316,Fleury,02,125,7,19.0,49.258,3.158
02317,Fluquières,02,205,5,39.0,49.804,3.152
02318,Folembray,02,1370,9,153.0,49.543,3.292
02319,Fonsomme,02,503,10,52.0,49.902,3.399
02320,Fontaine-lès-Clercs,02,229,5,43.0,49.806,3.226
02321,Fontaine-lès-Vervins,02,876,20,44.0,49.853,3.896
02322,Fontaine-Notre-Dame,02,381,12,32.0,49.884,3.43
02323,Fontaine-Uterte,02,136,6,23.0,49.922,3.371
02324,Fontenelle,02,297,10,29.0,50.03,3.865
02326,Fontenoy,02,464,9,51.0,49.408,3.197
02327,Foreste,02,161,5,33.0,49.808,3.099
02328,Fossoy,02,513,8,68.0,49.049,3.482
02329,Fourdrain,02,424,10,44.0,49.613,3.47
02330,Francilly-Selency,02,562,5,103.0,49.856,3.225
02331,Franqueville,02,108,3,37.0,49.809,3.81
02332,Fresnes-en-Tardenois,02,274,9,30.0,49.146,3.556
02333,Fresnes-sous-Coucy,02,161,7,22.0,49.554,3.37
02334,Fresnoy-le-Grand,02,2934,15,194.0,49.947,3.415
02335,Fressancourt,02,175,3,69.0,49.632,3.428
02336,Frières-Faillouël,02,981,15,64.0,49.687,3.239
02337,Froidestrées,02,185,5,38.0,49.942,3.905
02338,Froidmont-Cohartille,02,248,9,28.0,49.686,3.709
02339,Gandelu,02,699,10,69.0,49.094,3.183
02340,Gauchy,02,5204,6,842.0,49.826,3.286
02341,Gercy,02,257,7,39.0,49.813,3.867
02342,Gergny,02,131,6,22.0,49.915,3.934
02343,Germaine,02,83,4,18.0,49.812,3.116
02345,Gibercourt,02,38,3,14.0,49.738,3.283
02346,Gizy,02,644,10,62.0,49.599,3.773
02347,Gland,02,432,6,78.0,49.048,3.462
02349,Goudelancourt-lès-Berrieux,02,59,6,11.0,49.497,3.848
02350,Goudelancourt-lès-Pierrepont,02,139,9,16.0,49.667,3.854
02351,Goussancourt,02,113,9,13.0,49.166,3.67
02352,Gouy,02,567,18,32.0,50.002,3.254
02353,Grandlup-et-Fay,02,275,21,13.0,49.657,3.738
02354,Grandrieux,02,79,5,17.0,49.731,4.186
02355,Gricourt,02,998,10,99.0,49.888,3.242
02356,Grisolles,02,233,11,21.0,49.141,3.358
02357,Gronard,02,66,7,9.0,49.794,3.884
02358,Grougis,02,315,11,28.0,49.943,3.533
02359,Grugies,02,1259,5,242.0,49.814,3.264
02360,Villeneuve-sur-Aisne,02,2784,18,155.0,49.434,3.966
02361,Guise,02,4533,16,278.0,49.898,3.625
02362,Guivry,02,239,7,33.0,49.646,3.119
02363,Guny,02,368,9,39.0,49.519,3.267
02364,Guyencourt,02,250,4,58.0,49.358,3.836
02366,Hannapes,02,327,9,35.0,49.973,3.625
02367,Happencourt,02,161,5,31.0,49.777,3.188
02368,Haramont,02,560,12,46.0,49.278,3.062
02369,Harcigny,02,243,8,32.0,49.796,3.982
02370,Hargicourt,02,571,8,71.0,49.962,3.18
02371,Harly,02,1557,4,419.0,49.846,3.325
02372,Hartennes-et-Taux,02,339,6,55.0,49.27,3.353
02373,Hary,02,189,11,17.0,49.786,3.927
02374,Lehaucourt,02,843,9,90.0,49.918,3.278
02375,Hautevesnes,02,161,7,22.0,49.109,3.232
02376,Hauteville,02,179,7,25.0,49.877,3.522
02377,Haution,02,132,10,14.0,49.866,3.837
02378,La Hérie,02,123,4,29.0,49.883,4.047
02379,Le Hérie-la-Viéville,02,195,9,21.0,49.823,3.645
02380,Hinacourt,02,27,3,9.0,49.746,3.297
02381,Hirson,02,8662,34,255.0,49.92,4.084
02382,Holnon,02,1356,6,212.0,49.861,3.214
02383,Homblières,02,1433,15,97.0,49.85,3.366
02384,Houry,02,58,4,17.0,49.783,3.85
02385,Housset,02,167,13,13.0,49.795,3.708
02386,Iron,02,221,10,23.0,49.955,3.661
02387,Itancourt,02,999,7,141.0,49.807,3.346
02388,Iviers,02,220,8,29.0,49.784,4.145
02389,Jaulgonne,02,665,2,380.0,49.089,3.535
02390,Jeancourt,02,255,6,43.0,49.928,3.149
02391,Jeantes,02,218,16,14.0,49.804,4.056
02392,Joncourt,02,319,7,43.0,49.956,3.3
02393,Jouaignes,02,138,8,17.0,49.3,3.537
02395,Jumencourt,02,132,6,21.0,49.509,3.354
02396,Jumigny,02,63,2,26.0,49.411,3.716
02397,Jussy,02,1219,13,91.0,49.723,3.232
02398,Juvigny,02,280,14,20.0,49.447,3.318
02399,Juvincourt-et-Damary,02,611,30,20.0,49.447,3.893
02400,Laffaux,02,152,7,22.0,49.449,3.427
02401,Laigny,02,187,11,17.0,49.858,3.854
02402,Lanchy,02,37,4,10.0,49.827,3.076
02403,Landifay-et-Bertaignemont,02,255,20,13.0,49.818,3.605
02404,Landouzy-la-Cour,02,175,10,17.0,49.848,3.985
02405,Landouzy-la-Ville,02,524,16,33.0,49.862,4.048
02406,Landricourt,02,130,6,23.0,49.509,3.367
02407,Laniscourt,02,210,3,70.0,49.549,3.542
02408,Laon,02,24021,45,539.0,49.565,3.621
02409,Lappion,02,277,24,12.0,49.608,3.961
02410,Largny-sur-Automne,02,241,10,25.0,49.26,3.043
02411,Latilly,02,199,9,21.0,49.155,3.311
02412,Launoy,02,99,9,11.0,49.264,3.404
02413,Laval-en-Laonnois,02,244,5,54.0,49.502,3.595
02414,Lavaqueresse,02,200,5,44.0,49.949,3.711
02415,Laversine,02,157,7,22.0,49.352,3.17
02416,Lemé,02,415,12,36.0,49.838,3.764
02417,Lempire,02,123,3,47.0,49.991,3.17
02418,Lerzy,02,224,12,19.0,49.944,3.884
02419,Leschelle,02,268,15,18.0,49.958,3.77
02420,Lesdins,02,827,11,76.0,49.897,3.325
02421,Lesges,02,91,7,14.0,49.306,3.507
02422,Lesquielles-Saint-Germain,02,797,17,48.0,49.93,3.621
02423,Leuilly-sous-Coucy,02,436,13,34.0,49.478,3.358
02424,Leury,02,102,4,28.0,49.431,3.337
02425,Leuze,02,180,10,18.0,49.852,4.162
02426,Levergies,02,541,8,70.0,49.927,3.312
02427,Lhuys,02,139,5,28.0,49.282,3.557
02428,Licy-Clignon,02,74,4,18.0,49.099,3.274
02429,Lierval,02,124,4,32.0,49.484,3.616
02430,Liesse-Notre-Dame,02,1268,10,125.0,49.609,3.804
02431,Liez,02,381,6,69.0,49.69,3.294
02432,Limé,02,191,6,34.0,49.322,3.549
02433,Lislet,02,221,8,27.0,49.684,4.021
02435,Logny-lès-Aubenton,02,83,8,10.0,49.828,4.212
02438,Longpont,02,242,11,22.0,49.273,3.22
02439,Les Septvallons,02,1215,9,142.0,49.359,3.654
02440,Lor,02,137,9,15.0,49.531,4.051
02441,Louâtre,02,176,11,16.0,49.258,3.248
02442,Loupeigne,02,89,7,12.0,49.246,3.536
02443,Lucy-le-Bocage,02,209,8,27.0,49.057,3.279
02444,Lugny,02,127,5,26.0,49.778,3.806
02445,Luzoir,02,272,11,25.0,49.925,3.963
02446,Ly-Fontaine,02,118,3,34.0,49.735,3.309
02447,Maast-et-Violaine,02,140,11,13.0,49.285,3.45
02448,Mâchecourt,02,113,10,11.0,49.654,3.841
02449,Macogny,02,63,6,10.0,49.166,3.229
02450,Macquigny,02,358,20,18.0,49.885,3.55
02451,Magny-la-Fosse,02,122,4,33.0,49.933,3.275
02452,Maissemy,02,234,8,29.0,49.893,3.189
02453,Maizy,02,403,7,55.0,49.376,3.734
02454,La Malmaison,02,404,26,16.0,49.516,3.98
02455,Malzy,02,189,11,18.0,49.907,3.728
02456,Manicamp,02,300,10,29.0,49.572,3.169
02457,Marchais,02,392,16,25.0,49.584,3.816
02458,Dhuys et Morin-en-Brie,02,823,13,64.0,48.883,3.485
02459,Marcy,02,155,8,21.0,49.85,3.404
02460,Marcy-sous-Marle,02,205,5,45.0,49.738,3.738
02461,Marest-Dampcourt,02,356,8,43.0,49.599,3.152
02462,Mareuil-en-Dôle,02,226,9,25.0,49.242,3.556
02463,Marfontaine,02,84,9,9.0,49.803,3.769
02464,Margival,02,362,6,65.0,49.434,3.402
02465,Marigny-en-Orxois,02,528,16,34.0,49.06,3.228
02466,Marizy-Sainte-Geneviève,02,129,8,16.0,49.183,3.203
02467,Marizy-Saint-Mard,02,49,5,11.0,49.181,3.224
02468,Marle,02,2221,14,160.0,49.739,3.771
02469,Marly-Gomont,02,488,13,37.0,49.906,3.791
02470,Martigny,02,432,17,25.0,49.86,4.138
02471,Martigny-Courpierre,02,134,4,30.0,49.49,3.68
02472,Mauregny-en-Haye,02,399,11,38.0,49.531,3.793
02473,Mayot,02,220,4,62.0,49.704,3.385
02474,Mennessis,02,394,5,77.0,49.693,3.273
02476,Mennevret,02,671,12,55.0,49.983,3.554
02477,Mercin-et-Vaux,02,954,8,120.0,49.377,3.277
02478,Merlieux-et-Fouquerolles,02,257,6,44.0,49.518,3.505
02480,Mesbrecourt-Richecourt,02,318,9,35.0,49.702,3.541
02481,Mesnil-Saint-Laurent,02,465,6,85.0,49.83,3.356
02482,Meurival,02,55,3,19.0,49.358,3.762
02483,Mézières-sur-Oise,02,510,10,53.0,49.782,3.4
02484,Mézy-Moulins,02,543,5,119.0,49.06,3.521
02485,Missy-aux-Bois,02,97,3,32.0,49.338,3.25
02486,Missy-lès-Pierrepont,02,106,7,16.0,49.633,3.786
02487,Missy-sur-Aisne,02,619,3,187.0,49.386,3.438
02488,Molain,02,159,2,86.0,50.032,3.535
02489,Molinchart,02,349,4,78.0,49.561,3.54
02490,Monampteuil,02,123,6,20.0,49.475,3.573
02491,Monceau-le-Neuf-et-Faucouzy,02,321,20,16.0,49.769,3.616
02492,Monceau-lès-Leups,02,439,13,33.0,49.671,3.493
02493,Monceau-le-Waast,02,221,5,41.0,49.62,3.714
02494,Monceau-sur-Oise,02,128,6,22.0,49.901,3.696
02495,Mondrepuis,02,1038,20,51.0,49.964,4.055
02496,Monnes,02,96,5,20.0,49.148,3.219
02497,Mons-en-Laonnois,02,1149,4,272.0,49.538,3.554
02498,Montaigu,02,764,24,32.0,49.535,3.828
02499,Montbavin,02,41,5,7.0,49.523,3.528
02500,Montbrehain,02,810,10,81.0,49.967,3.352
02501,Montchâlons,02,85,7,13.0,49.513,3.727
02502,Montcornet,02,1257,6,217.0,49.695,4.015
02503,Mont-d'Origny,02,826,14,60.0,49.843,3.5
02504,Montescourt-Lizerolles,02,1614,6,256.0,49.737,3.258
02505,Montfaucon,02,208,15,14.0,48.944,3.43
02506,Montgobert,02,200,11,18.0,49.308,3.149
02507,Montgru-Saint-Hilaire,02,30,3,9.0,49.189,3.328
02508,Monthenault,02,151,3,51.0,49.487,3.666
02509,Monthiers,02,155,8,21.0,49.102,3.299
02510,Monthurel,02,142,4,35.0,49.022,3.546
02511,Montigny-en-Arrouaise,02,310,10,31.0,49.906,3.477
02512,Montigny-l'Allier,02,268,10,26.0,49.112,3.102
02513,Montigny-le-Franc,02,135,10,14.0,49.689,3.908
02514,Montigny-Lengrain,02,695,12,60.0,49.372,3.099
02515,Montigny-lès-Condé,02,52,5,11.0,48.985,3.568
02516,Montigny-sous-Marle,02,70,7,9.0,49.748,3.791
02517,Montigny-sur-Crécy,02,292,9,34.0,49.717,3.585
02518,Montlevon,02,300,23,13.0,48.966,3.54
02519,Montloué,02,190,16,12.0,49.674,4.07
02520,Mont-Notre-Dame,02,733,10,74.0,49.294,3.584
02521,Montreuil-aux-Lions,02,1351,13,104.0,49.022,3.195
02522,Mont-Saint-Jean,02,83,4,21.0,49.789,4.208
02523,Mont-Saint-Martin,02,71,6,13.0,49.282,3.64
02524,Mont-Saint-Père,02,691,10,66.0,49.075,3.492
02525,Morcourt,02,556,6,93.0,49.875,3.323
02526,Morgny-en-Thiérache,02,104,7,15.0,49.759,4.076
02527,Morsain,02,466,14,32.0,49.454,3.18
02528,Mortefontaine,02,221,12,19.0,49.332,3.075
02529,Mortiers,02,182,6,28.0,49.686,3.668
02530,Moulins,02,77,2,50.0,49.42,3.685
02531,Moussy-Verneuil,02,132,6,21.0,49.416,3.634
02532,Moÿ-de-l'Aisne,02,979,6,156.0,49.752,3.364
02533,Muret-et-Crouttes,02,106,5,20.0,49.283,3.415
02534,Muscourt,02,45,2,22.0,49.362,3.747
02535,Nampcelles-la-Cour,02,113,11,10.0,49.778,4.003
02536,Nampteuil-sous-Muret,02,98,3,29.0,49.301,3.426
02537,Nanteuil-la-Fosse,02,207,7,28.0,49.436,3.452
02538,Nanteuil-Notre-Dame,02,77,4,20.0,49.191,3.409
02539,Nauroy,02,686,6,110.0,49.954,3.256
02540,Nesles-la-Montagne,02,1206,17,70.0,49.02,3.426
02541,Neufchâtel-sur-Aisne,02,421,3,145.0,49.432,4.034
02542,Neuflieux,02,80,2,41.0,49.619,3.16
02543,Neuilly-Saint-Front,02,2018,18,112.0,49.171,3.262
02544,Neuve-Maison,02,610,8,72.0,49.93,4.034
02545,La Neuville-Bosmont,02,187,10,19.0,49.713,3.839
02546,La Neuville-en-Beine,02,186,4,49.0,49.676,3.151
02547,La Neuville-Housset,02,64,5,12.0,49.792,3.728
02548,La Neuville-lès-Dorengt,02,386,11,35.0,49.978,3.679
02549,Neuville-Saint-Amand,02,859,8,106.0,49.826,3.333
02550,Neuville-sur-Ailette,02,120,4,27.0,49.466,3.699
02551,Neuville-sur-Margival,02,112,4,31.0,49.453,3.4
02552,Neuvillette,02,191,7,29.0,49.854,3.482
02553,Nizy-le-Comte,02,240,32,8.0,49.569,4.055
02554,Nogentel,02,1108,7,162.0,49.015,3.401
02555,Nogent-l'Artaud,02,2098,24,87.0,48.965,3.318
02556,Noircourt,02,73,6,13.0,49.667,4.091
02557,Noroy-sur-Ourcq,02,128,5,25.0,49.205,3.212
02558,Le Nouvion-en-Thiérache,02,2505,49,51.0,50.016,3.784
02559,Nouvion-et-Catillon,02,503,17,30.0,49.702,3.485
02560,Nouvion-le-Comte,02,243,8,30.0,49.698,3.464
02561,Nouvion-le-Vineux,02,145,3,42.0,49.502,3.61
02562,Nouvron-Vingré,02,201,9,22.0,49.429,3.203
02563,Noyales,02,153,7,21.0,49.897,3.553
02564,Bernoy-le-Château,02,855,5,188.0,49.333,3.335
